"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Kridz","Guarp Gaming","Middle",6,"33%",,19,26,23,1.6,"48.8%","22.1%","18.1%","0%",-405,-229,3.2,7.3,"24.4%",454,"19.8%","20.7%",231,"22.3%",1,0.23,0.08,0.11
"Kryze","JD|XL","Top",16,"81%","50%",79,38,90,4.4,"48.7%","22.8%","17.3%","13%",452,399,12.2,8.8,"27.2%",743,"26.7%","25.7%",340,"24.7%",0,0.34,0.07,0.1
"KT","X7 Esports","ADC",9,"67%","0%",61,33,81,4.3,"66.7%","28.6%","20.1%","22%",409,214,7.9,9.5,"33.1%",744,"26.9%","29.4%",356,"28.1%",0,0.36,0.1,0.29
"Laatch","Ruddy Esports","ADC",9,"44%","33%",44,44,46,2,"54.5%","26.7%","23.5%","33%",119,321,4.4,8.7,"31.9%",630,"26.9%","29.9%",303,"25.7%",0,0.33,0.14,0.23
"Lagsw0w","Hydras Esport","Top",2,"100%",,3,4,12,3.8,"39.5%","7.9%","16.7%","0%",-468,17,-5,7.1,"22.4%",399,"19.3%","20.4%",232,"19.6%",0,0.43,0.13,0.04
"legoman","Guarp Gaming","Jungle",6,"33%",,17,31,36,1.7,"61.6%","19.8%","21.5%","17%",-365,-205,1,5.7,"22.3%",403,"17.7%","17.8%",209,"21.1%",0,0.18,0.16,0.36
"Leks","AaB Esport","Top",6,"0%",,17,31,16,1.1,"55.9%","28.8%","23.1%","0%",-343,-110,-10.5,6.5,"22.8%",459,"24.8%","22.7%",211,"22.3%",0,0.38,0.12,0.05
"Limitless","XAL Esports","ADC",6,"33%",,36,26,39,2.9,"63.6%","30.5%","19.8%","33%",-5,20,-2.2,8.1,"31.0%",615,"24.3%","24.4%",305,"26.3%",0,0.28,0.05,0.21
"Lofti","unknown team","Middle",6,"33%",,21,22,25,2.1,"56.1%","25.6%","19.3%","0%",-295,-114,-6.3,7.7,"22.7%",445,"22.9%","24.1%",246,"22.6%",0,0.36,0.1,0.15
"Lulas","NYYRIKKI","Jungle",11,"64%","20%",13,20,114,6.4,"67.6%","6.9%","13.0%","27%",-174,45,-2.5,4.1,"10.5%",315,"13.8%","14.1%",172,"14.3%",1,0.26,0.2,0.14
"Lunddorf","Nativz","Top",12,"75%","67%",43,40,70,2.8,"47.7%","18.1%","28.8%","33%",370,237,9.8,7.7,"20.8%",608,"24.1%","19.8%",275,"20.7%",0,0.28,0.09,0.13
"Lyncas","Dusty","Jungle",18,"94%","67%",104,39,176,7.2,"67.0%","24.9%","16.8%","44%",532,409,9,6.3,"19.2%",572,"19.5%","19.7%",303,"21.3%",0,0.4,0.22,0.18
"Marco","Lucent Esports","Support",6,"17%",,3,30,67,2.3,"74.5%","3.2%","22.2%","50%",-433,-51,6.2,1.1,"3.7%",206,"9.0%","8.9%",99,"9.8%",0,1.11,0.41,0.23
"Merza","Team Singularity","Middle",8,"50%","50%",25,23,46,3.1,"52.6%","18.5%","17.4%","13%",-309,-94,-5.8,7.3,"22.9%",491,"22.2%","23.4%",241,"21.1%",0,0.31,0.09,0.13
"Mirrai","Lucent Esports","ADC",6,"17%",,43,29,27,2.4,"74.5%","45.7%","21.5%","50%",-559,-590,-18.7,7.1,"28.0%",573,"24.9%","26.1%",282,"26.4%",0,0.42,0.16,0.24
"Mishigu","MNM Gaming","ADC",6,"33%",,28,26,33,2.3,"61.0%","28.0%","21.1%","50%",-246,-155,-7,7.9,"29.3%",485,"20.5%","22.8%",276,"24.8%",0,0.34,0.15,0.29
"MKL","Viperio","ADC",6,"17%",,16,23,19,1.5,"49.3%","22.5%","18.7%","33%",328,64,1.3,8.3,"26.8%",395,"21.1%","22.9%",242,"22.5%",0,0.39,0.1,0.25
"Moosey","Munster Rugby Gaming","Support",6,"17%",,12,29,61,2.5,"66.4%","10.9%","19.0%","0%",5,144,-2.5,0.9,"3.2%",365,"13.3%","12.5%",113,"10.6%",0,1.46,0.24,0.19
"Moxokx","Lundqvist Lightside","ADC",6,"50%",,30,10,32,6.2,"67.4%","32.6%","13.0%","17%",98,-82,-1.2,9.5,"36.2%",702,"28.7%","30.6%",339,"29.0%",0,0.41,0.12,0.15
"Mrozku","JD|XL","Middle",16,"81%","50%",78,32,82,5,"46.1%","22.5%","14.5%","13%",200,278,3.4,8.9,"27.0%",579,"20.7%","22.0%",306,"22.2%",1,0.29,0.08,0.15
"Mutra","Viperio","Jungle",1,"0%",,2,2,2,2,"44.4%","22.2%","10.5%","0%",142,-137,20,7.9,"23.9%",302,"17.5%","21.7%",202,"19.9%",0,0.27,0.06,0.03
"Mysterias","Espergærde eSport","Middle",6,"33%",,13,27,17,1.1,"43.5%","18.8%","28.1%","17%",-32,-102,4.5,7.1,"20.2%",410,"20.8%","23.9%",207,"20.0%",0,0.28,0.11,0.19
"Nash","Riddle Esports","Support",16,"69%","60%",16,45,171,4.2,"70.3%","6.0%","19.7%","25%",-17,-122,1,1,"2.8%",180,"7.5%","6.7%",111,"9.4%",0,1.49,0.25,0.37
"nBeezy","Lundqvist Lightside","Top",6,"50%",,19,15,30,3.3,"53.3%","20.7%","19.5%","17%",1,225,-1.3,7.4,"23.6%",512,"21.2%","21.1%",251,"21.5%",0,0.31,0.04,0.06
"Nijhuis","UniQ Esports Club","Top",6,"17%",,17,20,30,2.4,"62.7%","22.7%","14.5%","17%",-192,-274,-6.3,8.4,"29.3%",472,"23.3%","21.5%",257,"24.7%",0,0.4,0.1,0.1
"nitro","42 Gaming","Middle",6,"33%","100%",11,18,40,2.8,"63.0%","13.6%","14.4%","0%",-236,-28,-1.5,7.3,"23.1%",476,"18.9%","19.4%",214,"20.0%",0,0.4,0.08,0.13
"OmulFinn","DMG Esports","Jungle",6,"50%",,17,23,53,3,"62.5%","15.2%","20.9%","33%",-141,-627,-10.7,5.6,"19.2%",409,"17.3%","17.4%",241,"19.6%",0,0.22,0.18,0.31
"Oqi","AaB Esport","ADC",6,"0%",,12,22,17,1.3,"49.2%","20.3%","16.4%","17%",-477,-509,-9.8,7.9,"29.3%",482,"25.3%","27.9%",238,"25.0%",0,0.31,0.09,0.18
"Painful","unknown team","Jungle",6,"17%",,15,37,47,1.7,"77.5%","18.8%","23.4%","17%",-418,-61,1.8,5.4,"16.5%",448,"18.0%","16.5%",201,"18.7%",0,0.18,0.13,0.25
"Panda","Hydras Esport","Jungle",8,"38%","100%",29,26,43,2.8,"61.0%","24.6%","16.5%","25%",-453,-359,-10.9,5,"16.3%",320,"14.1%","13.7%",204,"19.7%",1,0.24,0.23,0.34
"pawp","unknown team","Jungle",6,"17%",,18,38,65,2.2,"73.5%","15.9%","22.4%","50%",-409,-423,-16.2,3.9,"13.9%",426,"16.3%","16.2%",178,"17.2%",0,0.19,0.02,0.31
"Pehrson","Team Singularity","Support",8,"50%","50%",11,27,84,3.5,"70.4%","8.1%","20.5%","25%",-56,388,2.9,0.9,"2.6%",202,"9.4%","8.4%",117,"10.3%",0,1.19,0.33,0.34
"Pepi","Lundqvist Lightside","Middle",6,"50%",,14,15,50,4.3,"69.6%","15.2%","19.5%","17%",-520,-125,-5.3,7.7,"24.8%",602,"24.9%","26.5%",249,"21.3%",0,0.44,0.13,0.14
"Petoska","Verdant","Top",8,"38%","100%",38,39,35,1.9,"47.4%","24.7%","20.1%","0%",111,-36,3.8,7.7,"27.0%",664,"25.5%","24.2%",290,"24.4%",1,0.26,0.02,0.09
"Polar","Bastu Five","Jungle",7,"43%",,17,23,46,2.7,"59.4%","16.0%","19.8%","29%",17,244,7.3,5.4,"15.0%",343,"14.3%","15.3%",206,"18.4%",0,0.16,0.16,0.23
"Poopy","Blade Edge","Support",6,"33%",,3,24,80,3.5,"64.8%","2.3%","18.5%","17%",-38,-167,-2.3,1,"3.4%",252,"8.9%","9.3%",107,"9.8%",1,1.21,0.21,0.2
"ptatis","Ruddy Esports","Support",3,"33%",,6,16,25,1.9,"55.4%","10.7%","20.5%","33%",122,-11,-2.7,0.6,"2.1%",312,"12.9%","12.3%",122,"10.5%",0,0.91,0.19,0.3
"puppynamer","42 Gaming","Middle",2,"50%",,9,5,8,3.4,"50.0%","26.5%","11.6%","0%",-358,130,-12,7.5,"24.0%",318,"14.2%","17.0%",281,"23.3%",0,0.32,0.03,0.13
"Quicksie","Guarp Gaming","ADC",6,"33%",,28,31,29,1.8,"66.3%","32.6%","21.5%","33%",-627,-230,-13,7.2,"29.0%",600,"25.8%","26.3%",259,"24.3%",0,0.33,0.1,0.12
"Quicktimer","Bifrost","Support",13,"77%","14%",16,39,189,5.3,"68.6%","5.4%","23.5%","54%",64,25,-1.8,0.7,"2.2%",256,"9.0%","7.5%",127,"9.8%",0,1.39,0.29,0.29
"Raion","Viperio","Jungle",5,"20%",,8,21,34,2,"67.7%","12.9%","20.2%","40%",-253,-191,-5,5.1,"14.2%",334,"16.8%","17.4%",187,"17.2%",0,0.37,0.1,0.3
"Rifty","Ruddy Esports","Top",9,"44%","67%",28,27,45,2.7,"44.2%","17.0%","14.4%","22%",394,251,3,7.7,"24.5%",493,"21.0%","19.3%",267,"22.4%",0,0.29,0.09,0.13
"Riron","Munster Rugby Gaming","ADC",6,"17%",,25,26,35,2.3,"54.5%","22.7%","17.0%","0%",-351,-771,-14.7,8.2,"36.1%",588,"20.3%","22.0%",275,"25.8%",0,0.37,0.15,0.22
"Riziki","Vanir","ADC",5,"0%",,8,24,12,0.8,"69.0%","27.6%","22.4%","40%",-73,-466,-4.8,7.9,"30.9%",394,"23.7%","25.9%",236,"29.1%",0,0.32,0.18,0.14
"Romuka","NYYRIKKI","Top",11,"64%","40%",58,30,40,3.3,"52.1%","30.9%","19.5%","27%",20,-92,0.2,7.9,"28.6%",534,"23.9%","23.3%",297,"24.9%",0,0.36,0.12,0.05
"Röyhkeä","Espergærde eSport","ADC",6,"33%",,19,20,13,1.6,"46.4%","27.5%","20.8%","33%",172,48,5,8.4,"27.4%",531,"26.2%","29.0%",268,"25.2%",0,0.35,0.12,0.15
"RustySniper","Blade Edge","ADC",6,"33%",,54,28,33,3.1,"68.0%","42.2%","21.5%","17%",543,-283,2.8,8.5,"30.9%",882,"31.3%","34.4%",354,"30.3%",0,0.27,0.06,0.28
"Rylle","Nativz","Middle",12,"75%","67%",72,17,57,7.6,"54.4%","30.4%","12.2%","33%",276,258,6.8,8.2,"26.0%",622,"24.2%","24.1%",318,"23.7%",0,0.33,0.07,0.18
"Selfway","Hydras Esport","Support",7,"29%","100%",9,31,50,1.9,"63.4%","9.7%","21.7%","14%",-40,-98,2.6,0.9,"1.9%",193,"8.7%","7.3%",95,"9.4%",0,1.69,0.43,0.17
